Unique_ID,holeid,from,to,As,Au,Pb,Fe,Mo,Cu,S,Zn,Class,As_raw,As_trunc_flag,As_clean,As_missing_flag,Au_raw,Au_trunc_flag,Au_clean,Au_missing_flag,Pb_raw,Pb_trunc_flag,Pb_clean,Pb_missing_flag,Fe_raw,Fe_trunc_flag,Fe_clean,Fe_missing_flag,Mo_raw,Mo_trunc_flag,Mo_clean,Mo_missing_flag,Cu_raw,Cu_trunc_flag,Cu_clean,Cu_missing_flag,S_raw,S_trunc_flag,S_clean,S_missing_flag,Zn_raw,Zn_trunc_flag,Zn_clean,Zn_missing_flag
A05505,SOLVE167,511,516.7,8.035087719,0.045087719,1575.614035,69984.21053,22.19298246,3.298245614,3996.491228,57.0877193,A,8.035087719,0,8.035087719,0,0.045087719,0,0.045087719,0,1575.614035,0,1575.614035,0,69984.21053,0,69984.21053,0,22.19298246,0,22.19298246,0,3.298245614,0,3.298245614,0,3996.491228,0,3996.491228,0,57.0877193,0,57.0877193,0
A07224,SOLVE169,641,651.0,4.8,0.014,743.8,56000.0,11.4,3.0,3260.0,26.2,A,4.8,0,4.8,0,0.014,0,0.014,0,743.8,0,743.8,0,56000.0,0,56000.0,0,11.4,0,11.4,0,3.0,0,3.0,0,3260.0,0,3260.0,0,26.2,0,26.2,0
A06726,SOLVE169,651,661.0,8.2,0.021,1363.2,65060.0,15.8,4.8,6800.0,51.0,A,8.2,0,8.2,0,0.021,0,0.021,0,1363.2,0,1363.2,0,65060.0,0,65060.0,0,15.8,0,15.8,0,4.8,0,4.8,0,6800.0,0,6800.0,0,51.0,0,51.0,0
A05464,SOLVE169,661,671.0,6.4,0.046,2175.4,65820.0,28.6,4.6,6440.0,57.4,A,6.4,0,6.4,0,0.046,0,0.046,0,2175.4,0,2175.4,0,65820.0,0,65820.0,0,28.6,0,28.6,0,4.6,0,4.6,0,6440.0,0,6440.0,0,57.4,0,57.4,0
A05535,SOLVE169,671,681.0,4.8,0.044,1744.0,61360.0,31.0,4.2,4320.0,34.2,A,4.8,0,4.8,0,0.044,0,0.044,0,1744.0,0,1744.0,0,61360.0,0,61360.0,0,31.0,0,31.0,0,4.2,0,4.2,0,4320.0,0,4320.0,0,34.2,0,34.2,0
A06538,SOLVE171,641,651.0,6.2,0.024,1554.2,48300.0,36.8,3.8,7080.0,24.6,A,6.2,0,6.2,0,0.024,0,0.024,0,1554.2,0,1554.2,0,48300.0,0,48300.0,0,36.8,0,36.8,0,3.8,0,3.8,0,7080.0,0,7080.0,0,24.6,0,24.6,0
A05333,SOLVE171,651,661.0,5.8,0.05,3085.6,29480.0,26.8,6.0,8640.0,25.0,A,5.8,0,5.8,0,0.05,0,0.05,0,3085.6,0,3085.6,0,29480.0,0,29480.0,0,26.8,0,26.8,0,6.0,0,6.0,0,8640.0,0,8640.0,0,25.0,0,25.0,0
A06308,SOLVE171,661,671.0,28.4,0.028,1872.2,61500.0,8.2,4.6,45640.0,15.4,A,28.4,0,28.4,0,0.028,0,0.028,0,1872.2,0,1872.2,0,61500.0,0,61500.0,0,8.2,0,8.2,0,4.6,0,4.6,0,45640.0,0,45640.0,0,15.4,0,15.4,0
A04826,SOLVE171,671,681.0,18.0,0.066,3348.6,26040.0,11.8,90.2,23360.0,376.6,A,18.0,0,18.0,0,0.066,0,0.066,0,3348.6,0,3348.6,0,26040.0,0,26040.0,0,11.8,0,11.8,0,90.2,0,90.2,0,23360.0,0,23360.0,0,376.6,0,376.6,0
A06540,SOLVE171,681,691.0,7.2,0.024,3207.4,47160.0,52.0,4.6,36520.0,19.2,A,7.2,0,7.2,0,0.024,0,0.024,0,3207.4,0,3207.4,0,47160.0,0,47160.0,0,52.0,0,52.0,0,4.6,0,4.6,0,36520.0,0,36520.0,0,19.2,0,19.2,0
A08381,SOLVE171,691,701.0,18.4,<0.005,323.2,71680.0,2.6,3.2,15340.0,19.8,A,18.4,0,18.4,0,<0.005,1,0.0035355339059327372,0,323.2,0,323.2,0,71680.0,0,71680.0,0,2.6,0,2.6,0,3.2,0,3.2,0,15340.0,0,15340.0,0,19.8,0,19.8,0
A08384,SOLVE171,701,711.0,24.6,<0.005,350.8,73820.0,13.2,5.8,64340.0,20.0,A,24.6,0,24.6,0,<0.005,1,0.0035355339059327372,0,350.8,0,350.8,0,73820.0,0,73820.0,0,13.2,0,13.2,0,5.8,0,5.8,0,64340.0,0,64340.0,0,20.0,0,20.0,0
A08385,SOLVE171,711,721.0,44.4,<0.005,218.8,82040.0,1.6,6.4,74000.0,24.6,A,44.4,0,44.4,0,<0.005,1,0.0035355339059327372,0,218.8,0,218.8,0,82040.0,0,82040.0,0,1.6,0,1.6,0,6.4,0,6.4,0,74000.0,0,74000.0,0,24.6,0,24.6,0
A08122,SOLVE171,721,731.0,44.4,0.006,37.2,86300.0,1.2,5.4,86480.0,12.4,A,44.4,0,44.4,0,0.006,0,0.006,0,37.2,0,37.2,0,86300.0,0,86300.0,0,1.2,0,1.2,0,5.4,0,5.4,0,86480.0,0,86480.0,0,12.4,0,12.4,0
A08392,SOLVE171,731,741.0,40.2,<0.005,111.2,71360.0,1.0,5.2,72580.0,18.0,A,40.2,0,40.2,0,<0.005,1,0.0035355339059327372,0,111.2,0,111.2,0,71360.0,0,71360.0,0,1.0,0,1.0,0,5.2,0,5.2,0,72580.0,0,72580.0,0,18.0,0,18.0,0
A08396,SOLVE171,741,751.0,29.6,<0.005,82.2,70600.0,1.2,6.4,69540.0,23.0,A,29.6,0,29.6,0,<0.005,1,0.0035355339059327372,0,82.2,0,82.2,0,70600.0,0,70600.0,0,1.2,0,1.2,0,6.4,0,6.4,0,69540.0,0,69540.0,0,23.0,0,23.0,0
A08128,SOLVE171,751,761.0,19.0,0.006,205.2,60520.0,1.4,5.6,50660.0,25.0,A,19.0,0,19.0,0,0.006,0,0.006,0,205.2,0,205.2,0,60520.0,0,60520.0,0,1.4,0,1.4,0,5.6,0,5.6,0,50660.0,0,50660.0,0,25.0,0,25.0,0
A08401,SOLVE171,761,771.0,17.0,<0.005,153.2,54240.0,2.2,10.2,51520.0,28.6,A,17.0,0,17.0,0,<0.005,1,0.0035355339059327372,0,153.2,0,153.2,0,54240.0,0,54240.0,0,2.2,0,2.2,0,10.2,0,10.2,0,51520.0,0,51520.0,0,28.6,0,28.6,0
A08129,SOLVE171,771,781.0,12.2,0.006,148.4,41700.0,2.4,7.6,42160.0,24.0,A,12.2,0,12.2,0,0.006,0,0.006,0,148.4,0,148.4,0,41700.0,0,41700.0,0,2.4,0,2.4,0,7.6,0,7.6,0,42160.0,0,42160.0,0,24.0,0,24.0,0
A08402,SOLVE171,781,791.0,12.2,<0.005,156.4,43540.0,2.2,7.0,41820.0,22.0,A,12.2,0,12.2,0,<0.005,1,0.0035355339059327372,0,156.4,0,156.4,0,43540.0,0,43540.0,0,2.2,0,2.2,0,7.0,0,7.0,0,41820.0,0,41820.0,0,22.0,0,22.0,0
A08404,SOLVE171,791,801.0,14.2,<0.005,85.6,43160.0,2.8,11.6,40800.0,18.6,A,14.2,0,14.2,0,<0.005,1,0.0035355339059327372,0,85.6,0,85.6,0,43160.0,0,43160.0,0,2.8,0,2.8,0,11.6,0,11.6,0,40800.0,0,40800.0,0,18.6,0,18.6,0
A08407,SOLVE171,801,811.0,13.6,<0.005,84.8,47740.0,3.2,7.8,39340.0,20.8,A,13.6,0,13.6,0,<0.005,1,0.0035355339059327372,0,84.8,0,84.8,0,47740.0,0,47740.0,0,3.2,0,3.2,0,7.8,0,7.8,0,39340.0,0,39340.0,0,20.8,0,20.8,0
A07413,SOLVE171,811,821.0,22.6,0.012,222.2,46700.0,2.6,9.8,29720.0,35.0,A,22.6,0,22.6,0,0.012,0,0.012,0,222.2,0,222.2,0,46700.0,0,46700.0,0,2.6,0,2.6,0,9.8,0,9.8,0,29720.0,0,29720.0,0,35.0,0,35.0,0
A07722,SOLVE171,821,831.0,12.2,0.009,357.6,53880.0,1.6,5.2,24560.0,26.0,A,12.2,0,12.2,0,0.009,0,0.009,0,357.6,0,357.6,0,53880.0,0,53880.0,0,1.6,0,1.6,0,5.2,0,5.2,0,24560.0,0,24560.0,0,26.0,0,26.0,0
A07245,SOLVE171,831,841.0,8.8,0.014,442.6,65760.0,1.0,3.8,39080.0,24.4,A,8.8,0,8.8,0,0.014,0,0.014,0,442.6,0,442.6,0,65760.0,0,65760.0,0,1.0,0,1.0,0,3.8,0,3.8,0,39080.0,0,39080.0,0,24.4,0,24.4,0
A08408,SOLVE171,841,851.0,9.6,<0.005,136.8,58360.0,1.2,2.2,38220.0,27.4,A,9.6,0,9.6,0,<0.005,1,0.0035355339059327372,0,136.8,0,136.8,0,58360.0,0,58360.0,0,1.2,0,1.2,0,2.2,0,2.2,0,38220.0,0,38220.0,0,27.4,0,27.4,0
A08410,SOLVE171,851,861.0,19.0,<0.005,131.6,59220.0,1.4,3.0,29920.0,39.8,A,19.0,0,19.0,0,<0.005,1,0.0035355339059327372,0,131.6,0,131.6,0,59220.0,0,59220.0,0,1.4,0,1.4,0,3.0,0,3.0,0,29920.0,0,29920.0,0,39.8,0,39.8,0
A08411,SOLVE171,861,871.0,18.8,<0.005,133.6,54920.0,1.0,1.8,5580.0,38.0,A,18.8,0,18.8,0,<0.005,1,0.0035355339059327372,0,133.6,0,133.6,0,54920.0,0,54920.0,0,1.0,0,1.0,0,1.8,0,1.8,0,5580.0,0,5580.0,0,38.0,0,38.0,0
A08132,SOLVE171,871,881.0,14.4,0.006,220.8,53880.0,1.2,2.8,8080.0,39.4,A,14.4,0,14.4,0,0.006,0,0.006,0,220.8,0,220.8,0,53880.0,0,53880.0,0,1.2,0,1.2,0,2.8,0,2.8,0,8080.0,0,8080.0,0,39.4,0,39.4,0
A06165,SOLVE171,881,891.0,29.2,0.031,122.0,60220.0,1.2,3.2,28480.0,37.0,A,29.2,0,29.2,0,0.031,0,0.031,0,122.0,0,122.0,0,60220.0,0,60220.0,0,1.2,0,1.2,0,3.2,0,3.2,0,28480.0,0,28480.0,0,37.0,0,37.0,0
A08409,SOLVE171,891,901.0,30.8,<0.005,156.6,50980.0,1.0,3.4,3620.0,32.8,A,30.8,0,30.8,0,<0.005,1,0.0035355339059327372,0,156.6,0,156.6,0,50980.0,0,50980.0,0,1.0,0,1.0,0,3.4,0,3.4,0,3620.0,0,3620.0,0,32.8,0,32.8,0
A08414,SOLVE171,901,911.0,17.6,<0.005,179.0,45720.0,1.0,3.2,9840.0,28.6,A,17.6,0,17.6,0,<0.005,1,0.0035355339059327372,0,179.0,0,179.0,0,45720.0,0,45720.0,0,1.0,0,1.0,0,3.2,0,3.2,0,9840.0,0,9840.0,0,28.6,0,28.6,0
A08134,SOLVE171,911,921.0,10.8,0.006,191.2,42900.0,1.0,2.6,12200.0,27.8,A,10.8,0,10.8,0,0.006,0,0.006,0,191.2,0,191.2,0,42900.0,0,42900.0,0,1.0,0,1.0,0,2.6,0,2.6,0,12200.0,0,12200.0,0,27.8,0,27.8,0
A06222,SOLVE171,921,931.0,15.0,0.03,200.0,34000.0,1.4,4.0,19700.0,61.6,A,15.0,0,15.0,0,0.03,0,0.03,0,200.0,0,200.0,0,34000.0,0,34000.0,0,1.4,0,1.4,0,4.0,0,4.0,0,19700.0,0,19700.0,0,61.6,0,61.6,0
A08419,SOLVE171,931,941.0,13.6,<0.005,76.4,37040.0,1.0,2.4,1900.0,27.8,A,13.6,0,13.6,0,<0.005,1,0.0035355339059327372,0,76.4,0,76.4,0,37040.0,0,37040.0,0,1.0,0,1.0,0,2.4,0,2.4,0,1900.0,0,1900.0,0,27.8,0,27.8,0
A07091,SOLVE171,941,951.0,14.6,0.016,146.8,37340.0,1.0,4.0,14320.0,28.2,A,14.6,0,14.6,0,0.016,0,0.016,0,146.8,0,146.8,0,37340.0,0,37340.0,0,1.0,0,1.0,0,4.0,0,4.0,0,14320.0,0,14320.0,0,28.2,0,28.2,0
A03887,SOLVE171,951,958.7,30.4025974,0.11012987,127.3506494,24267.53247,1.0,16.7012987,8898.701299,47.68831169,A,30.4025974,0,30.4025974,0,0.11012987,0,0.11012987,0,127.3506494,0,127.3506494,0,24267.53247,0,24267.53247,0,1.0,0,1.0,0,16.7012987,0,16.7012987,0,8898.701299,0,8898.701299,0,47.68831169,0,47.68831169,0
A06763,SOLVE176,111,121.0,60.0,0.021,86.6,42300.0,5.4,11.8,22620.0,63.4,B,60.0,0,60.0,0,0.021,0,0.021,0,86.6,0,86.6,0,42300.0,0,42300.0,0,5.4,0,5.4,0,11.8,0,11.8,0,22620.0,0,22620.0,0,63.4,0,63.4,0
A08685,SOLVE176,121,131.0,98.4,<0.005,65.4,56060.0,1.0,6.4,37940.0,46.4,B,98.4,0,98.4,0,<0.005,1,0.0035355339059327372,0,65.4,0,65.4,0,56060.0,0,56060.0,0,1.0,0,1.0,0,6.4,0,6.4,0,37940.0,0,37940.0,0,46.4,0,46.4,0
A08674,SOLVE176,131,141.0,50.2,<0.005,69.8,55680.0,1.2,5.0,30840.0,40.0,B,50.2,0,50.2,0,<0.005,1,0.0035355339059327372,0,69.8,0,69.8,0,55680.0,0,55680.0,0,1.2,0,1.2,0,5.0,0,5.0,0,30840.0,0,30840.0,0,40.0,0,40.0,0
A08669,SOLVE176,141,151.0,28.2,<0.005,138.6,29200.0,1.2,6.2,9200.0,43.6,B,28.2,0,28.2,0,<0.005,1,0.0035355339059327372,0,138.6,0,138.6,0,29200.0,0,29200.0,0,1.2,0,1.2,0,6.2,0,6.2,0,9200.0,0,9200.0,0,43.6,0,43.6,0
A08666,SOLVE176,151,161.0,23.2,<0.005,225.6,20300.0,1.0,3.8,1780.0,40.8,B,23.2,0,23.2,0,<0.005,1,0.0035355339059327372,0,225.6,0,225.6,0,20300.0,0,20300.0,0,1.0,0,1.0,0,3.8,0,3.8,0,1780.0,0,1780.0,0,40.8,0,40.8,0
A08662,SOLVE176,161,171.0,30.4,<0.005,56.2,32220.0,1.2,4.0,1880.0,21.4,B,30.4,0,30.4,0,<0.005,1,0.0035355339059327372,0,56.2,0,56.2,0,32220.0,0,32220.0,0,1.2,0,1.2,0,4.0,0,4.0,0,1880.0,0,1880.0,0,21.4,0,21.4,0
A05106,SOLVE176,171,181.0,44.6,0.057,423.2,49620.0,2.6,4.0,7960.0,26.2,B,44.6,0,44.6,0,0.057,0,0.057,0,423.2,0,423.2,0,49620.0,0,49620.0,0,2.6,0,2.6,0,4.0,0,4.0,0,7960.0,0,7960.0,0,26.2,0,26.2,0
A05228,SOLVE176,181,191.0,33.4,0.053,2453.4,47580.0,1.0,5.4,23460.0,45.0,B,33.4,0,33.4,0,0.053,0,0.053,0,2453.4,0,2453.4,0,47580.0,0,47580.0,0,1.0,0,1.0,0,5.4,0,5.4,0,23460.0,0,23460.0,0,45.0,0,45.0,0
A08643,SOLVE176,191,201.0,12.6,<0.005,37.8,13360.0,1.4,10.8,4100.0,23.8,B,12.6,0,12.6,0,<0.005,1,0.0035355339059327372,0,37.8,0,37.8,0,13360.0,0,13360.0,0,1.4,0,1.4,0,10.8,0,10.8,0,4100.0,0,4100.0,0,23.8,0,23.8,0
A08640,SOLVE176,201,211.0,8.6,<0.005,57.6,23100.0,1.0,4.0,2380.0,21.4,B,8.6,0,8.6,0,<0.005,1,0.0035355339059327372,0,57.6,0,57.6,0,23100.0,0,23100.0,0,1.0,0,1.0,0,4.0,0,4.0,0,2380.0,0,2380.0,0,21.4,0,21.4,0
A07908,SOLVE176,211,221.0,7.8,0.008,37.8,40060.0,1.0,9.2,15920.0,37.0,B,7.8,0,7.8,0,0.008,0,0.008,0,37.8,0,37.8,0,40060.0,0,40060.0,0,1.0,0,1.0,0,9.2,0,9.2,0,15920.0,0,15920.0,0,37.0,0,37.0,0
A08636,SOLVE176,221,231.0,8.2,<0.005,18.8,52320.0,1.2,9.0,30720.0,35.0,B,8.2,0,8.2,0,<0.005,1,0.0035355339059327372,0,18.8,0,18.8,0,52320.0,0,52320.0,0,1.2,0,1.2,0,9.0,0,9.0,0,30720.0,0,30720.0,0,35.0,0,35.0,0
A08248,SOLVE176,231,241.0,7.8,0.006,236.8,43300.0,1.0,7.8,12140.0,42.4,B,7.8,0,7.8,0,0.006,0,0.006,0,236.8,0,236.8,0,43300.0,0,43300.0,0,1.0,0,1.0,0,7.8,0,7.8,0,12140.0,0,12140.0,0,42.4,0,42.4,0
A08632,SOLVE176,241,251.0,8.0,<0.005,68.0,41940.0,1.6,5.8,6580.0,41.4,B,8.0,0,8.0,0,<0.005,1,0.0035355339059327372,0,68.0,0,68.0,0,41940.0,0,41940.0,0,1.6,0,1.6,0,5.8,0,5.8,0,6580.0,0,6580.0,0,41.4,0,41.4,0
A08628,SOLVE176,251,261.0,6.4,<0.005,82.2,43180.0,1.2,6.4,1440.0,31.0,B,6.4,0,6.4,0,<0.005,1,0.0035355339059327372,0,82.2,0,82.2,0,43180.0,0,43180.0,0,1.2,0,1.2,0,6.4,0,6.4,0,1440.0,0,1440.0,0,31.0,0,31.0,0
A08626,SOLVE176,261,271.0,7.4,<0.005,68.2,41760.0,1.0,4.2,1600.0,27.6,B,7.4,0,7.4,0,<0.005,1,0.0035355339059327372,0,68.2,0,68.2,0,41760.0,0,41760.0,0,1.0,0,1.0,0,4.2,0,4.2,0,1600.0,0,1600.0,0,27.6,0,27.6,0
A08623,SOLVE176,271,281.0,5.8,<0.005,70.0,36700.0,1.2,8.8,13120.0,27.0,B,5.8,0,5.8,0,<0.005,1,0.0035355339059327372,0,70.0,0,70.0,0,36700.0,0,36700.0,0,1.2,0,1.2,0,8.8,0,8.8,0,13120.0,0,13120.0,0,27.0,0,27.0,0
A08620,SOLVE176,281,291.0,6.2,<0.005,219.2,51440.0,1.0,13.8,4740.0,37.8,B,6.2,0,6.2,0,<0.005,1,0.0035355339059327372,0,219.2,0,219.2,0,51440.0,0,51440.0,0,1.0,0,1.0,0,13.8,0,13.8,0,4740.0,0,4740.0,0,37.8,0,37.8,0
A07546,SOLVE176,291,301.0,6.0,0.011,24.8,45180.0,1.6,4.0,570.0,33.0,B,6.0,0,6.0,0,0.011,0,0.011,0,24.8,0,24.8,0,45180.0,0,45180.0,0,1.6,0,1.6,0,4.0,0,4.0,0,570.0,0,570.0,0,33.0,0,33.0,0
A08614,SOLVE176,301,311.0,6.2,<0.005,161.6,44360.0,4.4,5.0,3340.0,29.6,B,6.2,0,6.2,0,<0.005,1,0.0035355339059327372,0,161.6,0,161.6,0,44360.0,0,44360.0,0,4.4,0,4.4,0,5.0,0,5.0,0,3340.0,0,3340.0,0,29.6,0,29.6,0
A08235,SOLVE176,311,321.0,5.2,0.006,983.2,60220.0,3.2,10.8,1900.0,40.8,B,5.2,0,5.2,0,0.006,0,0.006,0,983.2,0,983.2,0,60220.0,0,60220.0,0,3.2,0,3.2,0,10.8,0,10.8,0,1900.0,0,1900.0,0,40.8,0,40.8,0
A04181,SOLVE176,321,331.0,4.4,0.095,507.2,54240.0,1.6,7.4,1860.0,35.6,B,4.4,0,4.4,0,0.095,0,0.095,0,507.2,0,507.2,0,54240.0,0,54240.0,0,1.6,0,1.6,0,7.4,0,7.4,0,1860.0,0,1860.0,0,35.6,0,35.6,0
A08602,SOLVE176,331,341.0,8.4,<0.005,305.6,41800.0,1.6,5.0,600.0,28.2,B,8.4,0,8.4,0,<0.005,1,0.0035355339059327372,0,305.6,0,305.6,0,41800.0,0,41800.0,0,1.6,0,1.6,0,5.0,0,5.0,0,600.0,0,600.0,0,28.2,0,28.2,0
A08594,SOLVE176,341,351.0,7.6,<0.005,330.2,46040.0,4.0,7.2,380.0,25.6,B,7.6,0,7.6,0,<0.005,1,0.0035355339059327372,0,330.2,0,330.2,0,46040.0,0,46040.0,0,4.0,0,4.0,0,7.2,0,7.2,0,380.0,0,380.0,0,25.6,0,25.6,0
A08587,SOLVE176,351,361.0,3.6,<0.005,623.0,52980.0,4.6,6.8,580.0,26.4,B,3.6,0,3.6,0,<0.005,1,0.0035355339059327372,0,623.0,0,623.0,0,52980.0,0,52980.0,0,4.6,0,4.6,0,6.8,0,6.8,0,580.0,0,580.0,0,26.4,0,26.4,0
A08580,SOLVE176,361,371.0,3.8,<0.005,180.0,60020.0,1.6,6.8,200.0,28.2,B,3.8,0,3.8,0,<0.005,1,0.0035355339059327372,0,180.0,0,180.0,0,60020.0,0,60020.0,0,1.6,0,1.6,0,6.8,0,6.8,0,200.0,0,200.0,0,28.2,0,28.2,0
A08574,SOLVE176,371,381.0,3.6,<0.005,208.8,64180.0,13.2,5.8,540.0,31.0,B,3.6,0,3.6,0,<0.005,1,0.0035355339059327372,0,208.8,0,208.8,0,64180.0,0,64180.0,0,13.2,0,13.2,0,5.8,0,5.8,0,540.0,0,540.0,0,31.0,0,31.0,0
A08565,SOLVE176,381,391.0,4.6,<0.005,342.0,63640.0,7.6,11.0,6320.0,36.0,B,4.6,0,4.6,0,<0.005,1,0.0035355339059327372,0,342.0,0,342.0,0,63640.0,0,63640.0,0,7.6,0,7.6,0,11.0,0,11.0,0,6320.0,0,6320.0,0,36.0,0,36.0,0
A07631,SOLVE176,391,401.0,5.6,0.01,415.4,67200.0,4.2,26.2,6860.0,37.8,B,5.6,0,5.6,0,0.01,0,0.01,0,415.4,0,415.4,0,67200.0,0,67200.0,0,4.2,0,4.2,0,26.2,0,26.2,0,6860.0,0,6860.0,0,37.8,0,37.8,0
A08204,SOLVE176,401,411.0,6.2,0.006,412.2,72320.0,2.2,5.0,280.0,39.2,B,6.2,0,6.2,0,0.006,0,0.006,0,412.2,0,412.2,0,72320.0,0,72320.0,0,2.2,0,2.2,0,5.0,0,5.0,0,280.0,0,280.0,0,39.2,0,39.2,0
A07888,SOLVE176,411,421.0,4.6,0.008,356.4,60600.0,1.2,3.4,260.0,30.4,B,4.6,0,4.6,0,0.008,0,0.008,0,356.4,0,356.4,0,60600.0,0,60600.0,0,1.2,0,1.2,0,3.4,0,3.4,0,260.0,0,260.0,0,30.4,0,30.4,0
A08004,SOLVE176,421,431.0,5.0,0.007,295.6,69840.0,1.2,2.4,220.0,35.8,B,5.0,0,5.0,0,0.007,0,0.007,0,295.6,0,295.6,0,69840.0,0,69840.0,0,1.2,0,1.2,0,2.4,0,2.4,0,220.0,0,220.0,0,35.8,0,35.8,0
A08195,SOLVE176,431,441.0,4.8,0.006,251.0,62340.0,4.0,2.2,1270.0,38.0,B,4.8,0,4.8,0,0.006,0,0.006,0,251.0,0,251.0,0,62340.0,0,62340.0,0,4.0,0,4.0,0,2.2,0,2.2,0,1270.0,0,1270.0,0,38.0,0,38.0,0
A08190,SOLVE176,441,451.0,5.0,0.006,305.8,61840.0,1.2,3.4,600.0,39.2,B,5.0,0,5.0,0,0.006,0,0.006,0,305.8,0,305.8,0,61840.0,0,61840.0,0,1.2,0,1.2,0,3.4,0,3.4,0,600.0,0,600.0,0,39.2,0,39.2,0
A08530,SOLVE176,451,461.0,6.6,<0.005,169.4,67520.0,1.0,2.0,240.0,38.2,B,6.6,0,6.6,0,<0.005,1,0.0035355339059327372,0,169.4,0,169.4,0,67520.0,0,67520.0,0,1.0,0,1.0,0,2.0,0,2.0,0,240.0,0,240.0,0,38.2,0,38.2,0
A08184,SOLVE176,461,471.0,3.2,0.006,253.6,64360.0,1.8,4.0,240.0,40.8,A,3.2,0,3.2,0,0.006,0,0.006,0,253.6,0,253.6,0,64360.0,0,64360.0,0,1.8,0,1.8,0,4.0,0,4.0,0,240.0,0,240.0,0,40.8,0,40.8,0
A07995,SOLVE176,471,481.0,4.4,0.007,908.0,31980.0,9.6,9.0,5740.0,27.4,A,4.4,0,4.4,0,0.007,0,0.007,0,908.0,0,908.0,0,31980.0,0,31980.0,0,9.6,0,9.6,0,9.0,0,9.0,0,5740.0,0,5740.0,0,27.4,0,27.4,0
A08177,SOLVE176,481,491.0,3.8,0.006,672.4,44160.0,5.4,12.4,2400.0,35.4,A,3.8,0,3.8,0,0.006,0,0.006,0,672.4,0,672.4,0,44160.0,0,44160.0,0,5.4,0,5.4,0,12.4,0,12.4,0,2400.0,0,2400.0,0,35.4,0,35.4,0
A08499,SOLVE176,491,501.0,4.8,<0.005,366.2,70040.0,3.0,5.0,360.0,36.2,A,4.8,0,4.8,0,<0.005,1,0.0035355339059327372,0,366.2,0,366.2,0,70040.0,0,70040.0,0,3.0,0,3.0,0,5.0,0,5.0,0,360.0,0,360.0,0,36.2,0,36.2,0
A08492,SOLVE176,501,511.0,4.8,<0.005,501.8,61440.0,3.8,2.4,220.0,42.0,A,4.8,0,4.8,0,<0.005,1,0.0035355339059327372,0,501.8,0,501.8,0,61440.0,0,61440.0,0,3.8,0,3.8,0,2.4,0,2.4,0,220.0,0,220.0,0,42.0,0,42.0,0
A08483,SOLVE176,511,521.0,7.2,<0.005,421.0,58120.0,1.8,1.6,520.0,38.0,A,7.2,0,7.2,0,<0.005,1,0.0035355339059327372,0,421.0,0,421.0,0,58120.0,0,58120.0,0,1.8,0,1.8,0,1.6,0,1.6,0,520.0,0,520.0,0,38.0,0,38.0,0
A08477,SOLVE176,521,531.0,5.2,<0.005,372.0,62380.0,1.4,1.8,160.0,43.6,A,5.2,0,5.2,0,<0.005,1,0.0035355339059327372,0,372.0,0,372.0,0,62380.0,0,62380.0,0,1.4,0,1.4,0,1.8,0,1.8,0,160.0,0,160.0,0,43.6,0,43.6,0
A06878,SOLVE176,531,541.0,20.2,0.019,289.4,56460.0,2.8,7.8,7440.0,51.4,A,20.2,0,20.2,0,0.019,0,0.019,0,289.4,0,289.4,0,56460.0,0,56460.0,0,2.8,0,2.8,0,7.8,0,7.8,0,7440.0,0,7440.0,0,51.4,0,51.4,0
A06743,SOLVE176,541,551.0,8.4,0.021,491.2,55240.0,2.4,2.2,660.0,44.6,A,8.4,0,8.4,0,0.021,0,0.021,0,491.2,0,491.2,0,55240.0,0,55240.0,0,2.4,0,2.4,0,2.2,0,2.2,0,660.0,0,660.0,0,44.6,0,44.6,0
A08461,SOLVE176,551,561.0,7.6,<0.005,129.4,49880.0,1.2,2.0,3470.0,62.0,A,7.6,0,7.6,0,<0.005,1,0.0035355339059327372,0,129.4,0,129.4,0,49880.0,0,49880.0,0,1.2,0,1.2,0,2.0,0,2.0,0,3470.0,0,3470.0,0,62.0,0,62.0,0
A07977,SOLVE176,561,571.0,9.6,0.007,258.8,41260.0,3.2,2.6,9780.0,57.0,A,9.6,0,9.6,0,0.007,0,0.007,0,258.8,0,258.8,0,41260.0,0,41260.0,0,3.2,0,3.2,0,2.6,0,2.6,0,9780.0,0,9780.0,0,57.0,0,57.0,0
A08146,SOLVE176,571,581.0,9.2,0.006,294.0,45700.0,3.0,3.2,2400.0,67.0,A,9.2,0,9.2,0,0.006,0,0.006,0,294.0,0,294.0,0,45700.0,0,45700.0,0,3.0,0,3.0,0,3.2,0,3.2,0,2400.0,0,2400.0,0,67.0,0,67.0,0
A06941,SOLVE176,581,591.0,11.2,0.018,110.0,49840.0,2.6,6.0,4520.0,58.4,A,11.2,0,11.2,0,0.018,0,0.018,0,110.0,0,110.0,0,49840.0,0,49840.0,0,2.6,0,2.6,0,6.0,0,6.0,0,4520.0,0,4520.0,0,58.4,0,58.4,0
A04640,SOLVE176,591,601.0,20.8,0.074,194.2,45800.0,1.4,4.4,3830.0,35.0,A,20.8,0,20.8,0,0.074,0,0.074,0,194.2,0,194.2,0,45800.0,0,45800.0,0,1.4,0,1.4,0,4.4,0,4.4,0,3830.0,0,3830.0,0,35.0,0,35.0,0
A06425,SOLVE176,601,611.0,16.2,0.026,367.2,46140.0,2.0,3.2,240.0,33.0,A,16.2,0,16.2,0,0.026,0,0.026,0,367.2,0,367.2,0,46140.0,0,46140.0,0,2.0,0,2.0,0,3.2,0,3.2,0,240.0,0,240.0,0,33.0,0,33.0,0
